Nom du lieu,Adresse,Code postal,Ville,Latitude,Longitude,Type de parking,Source,Places,PMR,Transport public,Prix,Ouverture,Commentaire,Proprietaire,Lumière,Velo
Parking Eglise Catholique,"Rue de Weyer, 67320 Drulingen",67320,Drulingen ,48.8651445083169,7.1875878485779,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Drulingen,,
Parking Maison des Associations,"1 Route de Haguenau, 67360 Durrenbach",67360,Durrenbach ,48.9097291781266,7.74981492014298,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Durrenbach,,
Parking Super U,"48 Rue des Fusiliers Marins, 67114 Eschau",67114,Eschau ,48.4809202352908,7.72909511940958,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,5,,,,,,Super U Eschau,,
Parking Rue Principale,"3 Rue de la Mairie, 67580 Forstheim",67580,Forstheim ,48.8948854311808,7.71537321257427,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,1,,,,,,Forstheim,,
Parking de La Mairie,12 rue principale,67360,Froeschwiller ,48.942241,7.723216,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,,,,,,,Froeschwiller,,
Parking Super U,"Route d'Offendorf, 67760 Gambsheim",67760,Gambsheim ,48.6997792950386,7.89251921150256,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Super U Gambsheim,,
Place de La Fontaine,"GERSTHEIM Place de la fontaine, 67150 Gerstheim",67150,Gerstheim ,48.3826183338368,7.69818535673173,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Gerstheim,,
Parking Salle Polyvalente,"1A Rue Principale, 67360 Gœrsdorf",67360,Goersdorf ,48.951087176166,7.77329488795881,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,1,,,,,,Goersdorf,,
Parking Point Info,"167 Route nationale, 67210 Goxwiller",67210,Goxwiller ,48.4335765696216,7.49270735328365,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,8,,,,,,Goxwiller,,
Parking Cimetière de Gunstett,"2 Rue du Général de Gaulle, 67360 Gunstett",67360,Gunstett ,48.916780,7.774156,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,,,,,,,Gunstett,,
Parking Cora,"1 Route du Rhin, 67500 Haguenau",67500,Haguenau ,48.8007261108338,7.83792301502232,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Cora Haguenau,,
Parking Parc Bellevue,"59 Route de Strasbourg, 67500 Haguenau",67500,Haguenau ,48.8069006024665,7.77536973983979,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,20,,,,,,Haguenau,,
Parking Cimetière,"1 Rue du Stade, 67690 Hatten",67690,Hatten ,48.8972769626345,7.97974504070295,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Hatten,,
Parking Rond Point D424 D208,"24 Rue de Mussig, 67390 Heidolsheim",67390,Heidolsheim ,48.2033109994454,7.52001300067462,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,5,,,,,,Conseil Départemental 67,,
Parking Eglise,"57 Grand Rue, 67130 Wisches",67130,Hersbach ,48.4979510947539,7.24985579652207,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,5,,,,,,Wisches-Hersbach,,
Aire de covoiturage D'Hochfelden,"D32, 67270 Schwindratzheim",67270,Hochfelden ,48.768834002045,7.59822599825661,Aire_Covoiturage,67 CD67 Bas-Rhin sur data.gouv.fr,24,,,,,,SANEF,,
Parking Espace Culturel,"118 Rue du Lieut de Bettignies, 67840 Kilstett",67840,Kilstett ,48.6757575894179,7.84628805897694,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Kilstett,,
Parking Salle Polyvalente,"1 Rue du Stade, 67250 Kutzenhausen",67250,Kutzenhausen ,48.9312973098475,7.8555816190588,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Kutzenhausen,,
Parking Centre Culturel,"65 Rue Principale, 67290 La Petite-Pierre",67290,La Petite Pierre ,48.862786438093,7.31904732857228,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,8,,,,,,La Petite-Pierre,,
Parking Route de Pechelbronn,"1 Route de Pechelbronn, 67250 Lampertsloch",67250,Lampertsloch ,48.9563355593916,7.81825527728018,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,1,,,,,,Lampertsloch,,
Parking Château D'Eau,"16 Rue des Prés, 67360 Langensoultzbach",67360,Langensoultzbach ,48.9630104793856,7.74426900003961,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,3,,,,,,Langensoultzbach,,
Parking Stade Municipal,"7 Rue d'Eschbach, 67580 Laubach",67580,Laubach ,48.879753155952,7.72270231189473,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,2,,,,,,Laubach,,
Parking Allé des Cygnes,"1 Rue du Général Mittelhauser, 67630 Lauterbourg",67630,Lauterbourg ,48.9771919468604,8.18194137048321,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,40,,,,,,Lauterbourg,,
Parking Cimetière,"6 Route de Soultz, 67250 Lobsann",67250,Lobsann ,48.9619451153487,7.85015538724921,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,3,,,,,,Lobsann,,
Parking Brasserie,"1 Lotissement Ecluse, 67430 Lorentzen",67430,Lorentzen ,48.9516070780528,7.17880986097338,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,6,,,,,,Lorentzen,,
Parking Centre de Secours,"5 Avenue de l'Europe, 67390 Marckolsheim",67390,Marckolsheim ,48.1634584738905,7.55302681860284,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Marckolsheim,,
Parking Centre E.Leclerc,"Rue de Saverne, 67440 Marmoutier",67440,Marmoutier ,48.7017459998489,7.37480300382055,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Leclerc Marmoutier,,
Parking Maison des Associations,"19 Route de Wœrth, 67250 Merkwiller-Pechelbronn",67250,Merkwiller Pechelbronn ,48.9397944986765,7.82425275582371,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Merkwiller-Pechelbronn,,
Aire de covoiturage Bord de Route,3 rue principal Neubourg,67350,Neubourg ,48.839592,7.678886,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,6,,,,,,Dauendorf,,
Parking Za Sandholz,"Zone Artisanale Sandholz, 67110 Niederbronn-les-Bains",67110,Niederbronn Les Bains ,48.930943999407,7.64502199785886,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,ERNST,,
Parking Communal,"7 Place Nd du Chêne, 67630 Niederlauterbach",67630,Niederlauterbach ,48.9719577835521,8.09713878819115,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Niederlauterbach,,
Parking Match,"1 Rue du Rail, 67350 Niedermodern",67350,Niedermodern ,48.8445907900607,7.61890514284115,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Match Niedermodern,,
Parking Bord de Route,29 rue de la gare ,67470,Niederroedern ,48.903091,8.047588,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,20,,,,,,Niederroedern,,
Parking Rue de L'École,"72 Rue de l'École, 67510 Niedersteinbach",67510,Niedersteinbach ,49.0287092276765,7.71410346245906,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,6,,,,,,Niedersteinbach,,
Parking Cimetière,"D24, 67330 Obermodern-Zutzendorf",67330,Obermodern ,48.8413272769207,7.53914841001692,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,5,,,,,,Obermodern,,
Parking Stade,"2 Rue de l'Expansion, 67210 Obernai",67210,Obernai ,48.4576782717668,7.49172602556885,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,20,,,,,,Obernai,,
Parking Rue Principale,"34 Rue Principale, 67510 Obersteinbach",67510,Obersteinbach ,49.0359404300362,7.68924457409219,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Obersteinbach,,
Parking Simply Market,"76 Rue de Saverne, 67350 Pfaffenhoffen",67350,Pfaffenhoffen ,48.8433421553116,7.59229883331248,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Simply Market Pfaffenhoffen,,
Parking Stade Municipal,"9 Rue du Stade, 67250 Preuschdorf",67250,Preuschdorf ,48.9429214910181,7.80783548044784,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,5,,,,,,Preuschdorf,,
"Parking Maison des Jeunes, des Associations Et du Tourisme","RHINAU Office du Tourisme, 67860 Rhinau",67860,Rhinau ,48.3141939630757,7.71158409599522,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Rhinau,,
Parking Leclerc Express,"5002F Voie Communale Parc Activité Uffried N, 67480 Rœschwoog",67480,Roeschwoog ,48.8229982980173,8.03041230075423,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Leclerc Express Roeschwoog,,
Parking Rettig,"1 Grand Rue, 67410 Rohrwiller",67410,Rohrwiller ,48.7537686064831,7.89702016183945,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Rohrwiller,,
Parking Jardins Issler,"3 Rue Maitre Georges Baruch, 67560 Rosheim",67560,Rosheim ,48.5052598785609,7.49613462159098,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Jardins Issler Rosheim,,
Parking Zac du Rosenmeer,"1 Rue Jean Marie Lehn, 67560 Rosheim",67560,Rosheim ,48.503007692105,7.49680752572769,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,ConseilDépartemental 67,,
Parking Zone D'Activités,"9 Rue de la Creuse Fontaine, 67130 Russ",67130,Russ ,48.4944225505389,7.25114117352463,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Russ,,
A4 Sortie 43 Sarre Union (Gare de Péage),"D1061, 67320 Thal-Drulingen",67320,Sarre Union ,48.914475998539,7.12413999616019,Sortie_autoroute,67 CD67 Bas-Rhin sur data.gouv.fr,63,,,,,,SANEF,,
Parking Sonoco,"1 Rue du Ried, 67590 Schweighouse-sur-Moder",67590,Schweighouse Sur Moder ,48.8253173522065,7.74094865040263,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,20,,,,,,Schweighouse-sur-Moder,,
Aire de covoiturage de Seltz,"Route de hatten, 67470 Seltz",67470,Seltz ,48.8951669994768,8.0851760033158,Aire_Covoiturage,67 CD67 Bas-Rhin sur data.gouv.fr,25,,,,,,ConseilDépartemental 67,,
Parking Centre E. Leclerc,"1 Rue des Pêcheurs, 67620 Soufflenheim",67620,Soufflenheim ,48.8189559004203,7.96420569568787,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Leclerc Soufflenheim,,
Parking Leclerc Express,"1 Rue des Chênes, 67250 Soultz-sous-Forêts",67250,Soultz Sous Forêts ,48.9289781781732,7.8965852969123,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Leclerc Express Soultz-sous-Forêts,,
Parking du Cimetière,"4 Rue du Cimetière, 67370 Stutzheim-Offenheim",67370,Stutzheim Offenheim Hagelweg,48.6281340449351,7.62733150590194,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,5,,,,,,Stutzheim-Offenheim,,
Aire de Repos Rd 424,,67220,Thanvillé ,48.3210812649312,7.34663392917213,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,ConseilDépartemental 67,,
Parking Salle Polyvalente,"1 Rue de Croettwiller, 67160 Siegen",67160,Trimbach ,48.9378264922751,8.02666936491489,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Trimbach,,
Aire de covoiturage 30 Rue du Générl de Gaulle,"30 Rue du Gén de Gaulle, 67280 Urmatt",67280,Urmatt ,48.5265072568971,7.33380652785421,Aire_Covoiturage,67 CD67 Bas-Rhin sur data.gouv.fr,8,,,,,,Urmatt,,
Parking Super U,"Rue de l'Ungersberg, 67220 Neuve-Église",67220,Villé ,48.3389755187406,7.31680990642397,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Super U Villé,,
Place de La Gare,"20 Rue du Mont Sainte-Odile, 67220 Villé",67220,Villé ,48.3428208356189,7.30665087657071,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Villé,,
Parking Gymnase,"2 Rue du Kochersberg, 67370 Willgottheim",67370,Willgottheim ,48.6686108332768,7.51794706858109,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Willgottheim,,
Parking Salle Socioculturelle,"18A Rue des Vosges, 67510 Wingen",67510,Wingen ,49.0257607717633,7.8198888819613,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,1,,,,,,Wingen,,
Parking Match,"33 Route de la Pépinière, 67160 Wissembourg",67160,Wissembourg ,49.0267798099061,7.94667434393388,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,10,,,,,,Match Wissembourg,,
Parking Rue des Turcos,"12 Rue des Turcos, 67360 Wœrth",67360,Woerth ,48.9417548900708,7.74232402700344,Parking,67 CD67 Bas-Rhin sur data.gouv.fr,5,,,,,,Woerth,,
Parking du Stade,Stade d'Albigny,69250,Albigny-Sur-Saône,45.8616066,4.8337068,Parking,69 Grand Lyon sur data.gouv.fr,16,,,,,,,,
Hippodrome de Parilly,Parc de Parilly,69500,Bron,45.7209238,4.9108159,Parking,69 Grand Lyon sur data.gouv.fr,140,,,,,,,,
Parc Relais Tcl Mermoz,Route Nationale 2043,69500,Bron,45.73055,4.889791,P+R,69 Grand Lyon sur data.gouv.fr,416,,métro D - Avec contrôle d'accès,Gratuit,Nuit,,TCL,,
Parking Espace Albert Camus,Espace Albert Camus,69500,Bron,45.7267711,4.9167626,Parking,69 Grand Lyon sur data.gouv.fr,128,,,,,,,,
Parking Stade Pierre duboeuf,Stade Pierre Duboeuf,69500,Bron,45.7415452,4.9040174,Parking,69 Grand Lyon sur data.gouv.fr,187,,,,,,,,
Aire de covoiturage du Tilleul,Route du Tilleul,69270,Cailloux-Sur-Fontaines,45.8587883,4.8768798,Aire_covoiturage,69 Grand Lyon sur data.gouv.fr,5,,,,,,,,
Parc Relais Tcl Cuire,Rue de la Gare de Cuire,69300,Caluire-Et-Cuire,45.786107,4.83128,P+R,69 Grand Lyon sur data.gouv.fr,80,,métro C - Avec contrôle d'accès réservé aux abonnés,Gratuit,Nuit,,TCL,,
Parking Maison des Jeunes,Malpas,69390,Charly,45.652147,4.795227,Parking,69 Grand Lyon sur data.gouv.fr,62,,,,,,,,
Parking Espace Joly,Espace Joly,69680,Chassieu,45.738131,4.9681042,Parking,69 Grand Lyon sur data.gouv.fr,32,,,,,,,,
Parking Rue de La Plage,Rue de la Plage,69660,Collonges-Au-Mont-D'Or,45.8158312,4.845664,Parking,69 Grand Lyon sur data.gouv.fr,250,,,,,,,,
Parking du Funérarium,Funérarium,69960,Corbas,45.6766169,4.8977656,Parking,69 Grand Lyon sur data.gouv.fr,30,,,,,,,,
Parking Marennes,Marennes,69960,Corbas,45.6513573,4.9058584,Parking,69 Grand Lyon sur data.gouv.fr,25,,,,,,,,
Parking Paillet,Paillet,69570,Dardilly,45.8224555,4.7469751,Parking,69 Grand Lyon sur data.gouv.fr,34,,,,,,,,
Parking Porte de Lyon,Porte de Lyon,69570,Dardilly,45.8231057,4.7609438,Aire_covoiturage,69 Grand Lyon sur data.gouv.fr,25,,,,,,,,
Parc Relais Tcl Décines Centre,Rue Emile Bertrand,69150,Decines-Charpieu,45.770262,4.952759,P+R,69 Grand Lyon sur data.gouv.fr,108,,T3 - Avec contrôle d'accès,Gratuit,Nuit,,TCL,,
Parc Relais Tcl Décines Grand Large,Rue Francisco Ferrer,69150,Decines-Charpieu,45.774661,4.976578,P+R,69 Grand Lyon sur data.gouv.fr,57,,T3 - Sans contrôle d'accès,Gratuit,Nuit,,TCL,,
Place Henri Barbusse,Place Henri Barbusse,69150,Décines-Charpieu,45.7633964,4.9648079,Parking,69 Grand Lyon sur data.gouv.fr,45,,,,,,,,
Parking du Cimetière,Cimetière,69380,Dommartin,45.8295676,4.7156223,Parking,69 Grand Lyon sur data.gouv.fr,25,,,,,,,,
Parking du Funérarium,Chemin des Pins,69340,Francheville,45.7316214,4.748545,Parking,69 Grand Lyon sur data.gouv.fr,50,,,,,,,,
Parking Médiathèque,IRIS - Médiathèque,69340,Francheville,45.7307383,4.7629476,Parking,69 Grand Lyon sur data.gouv.fr,176,,,,,,,,
Parking de La Gare,Gare,69730,Genay,45.8966328,4.8267156,Parking,69 Grand Lyon sur data.gouv.fr,10,,,,,,,,
Parking de La Poste,Poste Rancé,69730,Genay,45.898258,4.8409762,Parking,69 Grand Lyon sur data.gouv.fr,50,,,,,,,,
Parking du Stade,Stade,69730,Genay,45.8965103,4.8349974,Parking,69 Grand Lyon sur data.gouv.fr,37,,,,,,,,
Parking Rue de La Levée,Levée,69730,Genay,45.8906556,4.8271763,Parking,69 Grand Lyon sur data.gouv.fr,10,,,,,,,,
Parc Relais Tcl Grézieu La Varenne,Route du Col de la Luere,69290,Grézieu La Varenne,45.747924,4.697321,P+R,69 Grand Lyon sur data.gouv.fr,69,,,Gratuit,Ouvert 24h/24h,,TCL,,
Parking Pôle Sportif,Pôle sportif,69290,Grézieu La Varenne,45.7482171,4.6947418,Parking,69 Grand Lyon sur data.gouv.fr,90,,,,,,,,
Parking Salle des Fêtes,Salle des fêtes,69290,Grézieu La Varenne,45.7474218,4.6862619,Parking,69 Grand Lyon sur data.gouv.fr,27,,,,,,,,
Parking Avenue Charles de Gaulle,Charles de Gaulle,69540,Irigny,45.6654892,4.8246052,Parking,69 Grand Lyon sur data.gouv.fr,9,,,,,,,,
Parking Rue du Stade,Yvours,69540,Irigny,45.6899087,4.8263689,Parking,69 Grand Lyon sur data.gouv.fr,10,,,,,,,,
Parking Lionel Terray,23 Avenue Lionel Terray,69330,Jonage,45.7697079,5.0325378,Parking,69 Grand Lyon sur data.gouv.fr,10,,,,,,,,
Parking Marcel Dassault,ZAC des Gaulnes - 8 boulevard Marcel Dassault,69330,Jonage,45.7775026,5.0317796,Parking,69 Grand Lyon sur data.gouv.fr,10,,,,,,,,
Parking Rue Nationale,24 rue nationale,69330,Jonage,45.7931334,5.0382298,Parking,69 Grand Lyon sur data.gouv.fr,25,,,,,,,,
Za Montepy,ZA Montepy,69210,Lentilly,45.8261686,4.6655932,Aire_covoiturage,69 Grand Lyon sur data.gouv.fr,30,,,,,,,,
Parking du Centre,Centre,69380,Lissieu,45.8632316,4.7390713,Parking,69 Grand Lyon sur data.gouv.fr,100,,,,,,,,
Parc Relais Tcl Gorge de Loup,Rue Pr Guérin/Rue Sgt Berthet,69009,Lyon 9Ème,45.76677,4.803272,P+R,69 Grand Lyon sur data.gouv.fr,680,,métro D - Avec contrôle d'accès,Gratuit,Nuit,,TCL,,
Parc Relais Tcl Vaise 1,Route de Saint Cyr,69009,Lyon 9Ème,45.781738,4.806413,P+R,69 Grand Lyon sur data.gouv.fr,521,,métro D - Avec contrôle d'accès réservé aux abonnés,Gratuit,Nuit,,TCL,,
Parc Relais Tcl Vaise 2,Route de Saint Cyr,69009,Lyon 9Ème,45.782713,4.806452,P+R,69 Grand Lyon sur data.gouv.fr,748,,métro D - Avec contrôle d'accès,Gratuit,Nuit,,TCL,,
Parking des Varennes,Clairière des Varennes,69280,Marcy-L'Étoile,45.7882765,4.7108508,Parking,69 Grand Lyon sur data.gouv.fr,350,,,,,,,,
Parking Près de L'Etoile,Prés de l'Etoile,69280,Marcy-L'Étoile,45.7848268,4.7154501,Parking,69 Grand Lyon sur data.gouv.fr,310,,,,,,,,
Mairie de Messimy,Randonneurs,69510,Messimy,45.6973617,4.67582,Parking,69 Grand Lyon sur data.gouv.fr,42,,,,,,,,
Parking Route des Monts du Lyonnais,Bascule,69510,Messimy,45.6999326,4.6861848,Parking,69 Grand Lyon sur data.gouv.fr,6,,,,,,,,
Parc Relais Tcl Meyzieu Gare,Rue de la Gare,69330,Meyzieu,45.77151,4.998247,P+R,69 Grand Lyon sur data.gouv.fr,103,,T3 - Avec contrôle d'accès,Gratuit,Nuit,,TCL,,
Parc Relais Tcl Meyzieu Panettes,Chemin des Panettes,69330,Meyzieu,45.76622,5.035921,P+R,69 Grand Lyon sur data.gouv.fr,590,,T3 avec contrôle d'accès,Gratuit,Nuit,,TCL,,
Parc Relais Tcl Meyzieu Zi,Avenue Henri Schneider,69330,Meyzieu,45.76849,5.033427,P+R,69 Grand Lyon sur data.gouv.fr,473,,T3 - Avec contrôle d'accès,Payant,Nuit,,TCL,,
Parking Carnot,Carnot,69250,Neuville-Sur-Saône,45.882988,4.8344126,Parking,69 Grand Lyon sur data.gouv.fr,10,,,,,,,,
Parking de La Gare,Gare,69250,Neuville-Sur-Saône,45.8777595,4.8398021,Parking,69 Grand Lyon sur data.gouv.fr,140,,,,,,,,
Parking Place Verdun,Saône,69250,Neuville-Sur-Saône,45.8782247,4.8355394,Parking,69 Grand Lyon sur data.gouv.fr,125,,,,,,,,
Parc Relais Tcl Oullins Sud,Rue Edmond Locard,69600,Oullins,45.71412,4.815387,P+R,69 Grand Lyon sur data.gouv.fr,306,,métro B - Avec contrôle d'accès,Gratuit,Nuit,,TCL,,
Parking Médiathèque,Médiathèque,69290,Pollionnay,45.7650254,4.6578577,Parking,69 Grand Lyon sur data.gouv.fr,25,,,,,,,,
Parking Valency,Valency,69290,Pollionnay,45.7774057,4.6648449,Parking,69 Grand Lyon sur data.gouv.fr,6,,,,,,,,
Place des Trois Hameaux,Place des trois hameaux,69290,Pollionnay,45.7589414,4.6863482,Parking,69 Grand Lyon sur data.gouv.fr,5,,,,,,,,
Parc Relais Tcl Rillieux Semailles,Avenue de l'Europe,69140,Rillieux-La-Pape,45.819447,4.909629,P+R,69 Grand Lyon sur data.gouv.fr,50,,C2 et C5,Gratuit,Nuit,,TCL,,
Parking Maison du Département,Avenue des Terreaux,69360,Saint Symphorien D'Ozon,45.6329845,4.8576026,Parking,69 Grand Lyon sur data.gouv.fr,30,,,,,,,,
Parking Tennis Club La Mulatière,Tennis,69110,Sainte-Foy-Lès-Lyon,45.7266428,4.8020474,Parking,69 Grand Lyon sur data.gouv.fr,16,,,,,,,,
Place Soubeyrat,Provinces,69110,Sainte-Foy-Lès-Lyon,45.747454,4.800673,Parking,69 Grand Lyon sur data.gouv.fr,25,,,,,,,,
Parc Relais Tcl St-Genis Gadagne,Avenue Georges Clémenceau,69230,Saint-Genis-Laval,45.703716,4.796816,P+R,69 Grand Lyon sur data.gouv.fr,40,,,Gratuit,Nuit,,TCL,,
Parking du Stade,Croisement Gadagne et Foch,69230,Saint-Genis-Laval,45.688834,4.785184,Parking,69 Grand Lyon sur data.gouv.fr,43,,,,,,,,
Parking du Cimetière,Cimetière,69290,Saint-Genis-Les-Ollières,45.7571357,4.7358403,Parking,69 Grand Lyon sur data.gouv.fr,38,,,,,,,,
Parking du Stade,Stade,69290,Saint-Genis-Les-Ollières,45.7675244,4.729648,Parking,69 Grand Lyon sur data.gouv.fr,90,,,,,,,,
Parking Mérieux,Avenue Marcel Mérieux,69290,Saint-Genis-Les-Ollières,45.7597481,4.727685,Parking,69 Grand Lyon sur data.gouv.fr,5,,,,,,,,
Parc Relais Tcl Bel Air,Avenue Pierre Mendès France,69800,Saint-Priest,45.693358,4.957275,P+R,69 Grand Lyon sur data.gouv.fr,123,,T2 - Avec contrôle d'accès en journée,Gratuit,Nuit,,TCL,,
Parc Relais Tcl Porte des Alpes,Cours du Pr Jean Bernard,69800,Saint-Priest,45.717966,4.926844,P+R,69 Grand Lyon sur data.gouv.fr,389,,T2 - Avec contrôle d'accès,Gratuit,Nuit,,TCL,,
Parking du Fort de Saint-Priest,Le Fort,69800,Saint-Priest,45.6925442,4.9629545,Parking,69 Grand Lyon sur data.gouv.fr,20,,,,,,,,
Parking Honoré de Balzac,Honoré de Balzac,69800,Saint-Priest,45.7069083,4.9749326,Parking,69 Grand Lyon sur data.gouv.fr,20,,,,,,,,
Parking Pierre Cot,Pierre Cot,69800,Saint-Priest,45.706066,4.8956771,Parking,69 Grand Lyon sur data.gouv.fr,50,,,,,,,,
Parking de L'Eglise,Route de Saint-Trivier,69580,Sathonay-Village,45.8315063,4.8751173,Parking,69 Grand Lyon sur data.gouv.fr,5,,,,,,,,
Aire de covoiturage de St Laurent de Mure,Les Marches du Rhône,69720,St Laurent De Mure,45.6837123,5.0629744,Aire_covoiturage,69 Grand Lyon sur data.gouv.fr,65,,,,,,,,
Mairie de St-Laurent-de-Vaux,,69670,St Laurent De Vaux,45.7149746,4.6289681,Parking,69 Grand Lyon sur data.gouv.fr,6,,,,,,,,
Mairie de Ste Consorce,Rue des Monts,69280,Ste Consorce,45.7745654,4.6891362,Parking,69 Grand Lyon sur data.gouv.fr,8,,,,,,,,
Parking Méginand,Méginand,69280,Ste Consorce,45.7712339,4.7043117,Parking,69 Grand Lyon sur data.gouv.fr,20,,,,,,,,
Parking du Stade,Rue des droits de l'homme,69670,Vaugneray,45.7386099,4.6840778,Parking,69 Grand Lyon sur data.gouv.fr,6,,,,,,,,
Parking Maison Blanche,Maison Blanche,69670,Vaugneray,45.7327763,4.6700908,Parking,69 Grand Lyon sur data.gouv.fr,17,,,,,,,,
Parc Relais Tcl Vaulx En Velin La Soie,Rue Maurice Moissonnier,69120,Vaulx-En-Velin,45.760057,4.921907,P+R,69 Grand Lyon sur data.gouv.fr,474,,métro A et T3 - Avec contrôle d'accès,Gratuit,Nuit,,TCL,,
Parking Stade Jomard,Stade Jomard,69120,Vaulx-En-Velin,45.7742164,4.929895,Parking,69 Grand Lyon sur data.gouv.fr,54,,"Accessible par l'arrêt de bus ""Vaulx Pierre Frite"" ligne 52",,,,,,
Parc Relais Tcl Hôpital Feyzin Vénissieux,Avenue du 11 Novembre 1918,69200,Venissieux,45.688679,4.864036,P+R,69 Grand Lyon sur data.gouv.fr,80,,T4 - Avec contrôle d'accès,Gratuit,Nuit,,TCL,,
Parc Relais Tcl Parilly,Avenue Jules Guesde,69200,Venissieux,45.720114,4.885678,P+R,69 Grand Lyon sur data.gouv.fr,310,,métro D - Sans contrôle d'accès,Gratuit,Nuit,,TCL,,
Parc Relais Tcl Vénissieux,R. des Combats du 24 aout 1944,69200,Venissieux,45.705819,4.888969,P+R,69 Grand Lyon sur data.gouv.fr,745,,métro D - Avec contrôle d'accès,Gratuit,Nuit,,TCL,,
Parking de La Poste,Quai du bassin,69390,Vernaison,45.6461864,4.8118702,Parking,69 Grand Lyon sur data.gouv.fr,78,,,,,,,,
Parc Relais Tcl Feyssine,Rue de la Technologie,69100,Villeurbanne,45.786485,4.881945,P+R,69 Grand Lyon sur data.gouv.fr,80,,T1 - Sans contrôle d'accès,Gratuit,Nuit,,TCL,,
Parc Relais Tcl Laurent Bonnevay,Angle Av. M. Cerdan et Cours Zola,69100,Villeurbanne,45.765029,4.909795,P+R,69 Grand Lyon sur data.gouv.fr,657,,métro A et C3 - Avec contrôle d'accès,Gratuit,Nuit,,TCL,,
Parking de L'Ecole,Maison forte,69390,Vourles,45.6611901,4.7786294,Parking,69 Grand Lyon sur data.gouv.fr,20,,,,,,,,
Mairie de Yzeron,,69510,Yzeron,45.7077577,4.5899863,Parking,69 Grand Lyon sur data.gouv.fr,25,,,,,,,,
Parking Petit Pré,Petit pré,,Yzeron,45.7066327,4.5821513,Parking,69 Grand Lyon sur data.gouv.fr,40,,,,,,,,
Aire de covoiturage de Châteauneuf,A43 / D1006 / D202,73390,	Chateauneuf					,45.5504006457198,6.16109548024805,Aire_covoiturage,73 CD73 Savoie,14,1,,,,,,,
Aire de covoiturage de Chignin,A43 / D1006,73800,	Chignin					,45.5133749332402,6.00912359686466,Aire_covoiturage,73 CD73 Savoie,53,2,,,,,,,
